Acquired on 5/10/2022 at 15:47:53
Calibrated on 5/10/2022 at 15:36:33
Device Descriptor:  [none]
Scan Range (nm):  1539.624  --  1560.517
Measurement Type:  Reflection
Group Index:  1.500
Gain:  24 dB
Domain:  Time
Spatial Resolution (mm):  0.100000
Frequency domain window was applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is decimated by a factor of 64.

Time (ns)	Amplitude (dB/mm)	
3.46921047E+001	-9.51794175E+001	
3.47128180E+001	-9.39734195E+001	
3.47335313E+001	-9.51205939E+001	
3.47542446E+001	-9.46426491E+001	
3.47749580E+001	-9.54233281E+001	
3.47956713E+001	-9.46756161E+001	
3.48163846E+001	-9.52158212E+001	
3.48370979E+001	-9.46645353E+001	
3.48578112E+001	-9.45137274E+001	
3.48785245E+001	-9.49930606E+001	
3.48992378E+001	-9.41907865E+001	
3.49199511E+001	-9.43326240E+001	
3.49406644E+001	-9.52592062E+001	
3.49613777E+001	-9.45661461E+001	
3.49820910E+001	-9.53340128E+001	
3.50028043E+001	-9.54248173E+001	
3.50235176E+001	-9.51905035E+001	
3.50442309E+001	-9.45840595E+001	
3.50649442E+001	-9.52822986E+001	
3.50856575E+001	-9.38954010E+001	
3.51063708E+001	-9.41484227E+001	
3.51270841E+001	-9.40731432E+001	
3.51477974E+001	-9.33158307E+001	
3.51685108E+001	-9.42719968E+001	
3.51892241E+001	-9.50094257E+001	
3.52099374E+001	-9.60818239E+001	
3.52306507E+001	-9.47452329E+001	
3.52513640E+001	-9.48495953E+001	
3.52720773E+001	-9.46067245E+001	
3.52927906E+001	-9.42727984E+001	
3.53135039E+001	-9.55525970E+001	
3.53342172E+001	-9.35629239E+001	
3.53549305E+001	-9.50685927E+001	
3.53756438E+001	-9.41775441E+001	
3.53963571E+001	-9.41084015E+001	
3.54170704E+001	-9.44503056E+001	
3.54377837E+001	-9.48338086E+001	
3.54584970E+001	-9.44931095E+001	
3.54792103E+001	-9.53204221E+001	
3.54999236E+001	-9.44957905E+001	
3.55206369E+001	-9.49459309E+001	
3.55413502E+001	-9.50904405E+001	
3.55620636E+001	-9.52083513E+001	
3.55827769E+001	-9.48042750E+001	
3.56034902E+001	-9.41266621E+001	
3.56242035E+001	-9.44449309E+001	
3.56449168E+001	-9.55971528E+001	
3.56656301E+001	-9.43835323E+001	
3.56863434E+001	-9.48669004E+001	
3.57070567E+001	-9.45453607E+001	
3.57277700E+001	-9.42184847E+001	
3.57484833E+001	-9.47687703E+001	
3.57691966E+001	-9.47495761E+001	
3.57899099E+001	-9.46093849E+001	
3.58106232E+001	-9.43163798E+001	
3.58313365E+001	-9.50790460E+001	
3.58520498E+001	-9.43931699E+001	
3.58727631E+001	-9.50250363E+001	
3.58934764E+001	-9.48490715E+001	
3.59141897E+001	-9.42719921E+001	
3.59349030E+001	-9.48717121E+001	
3.59556164E+001	-9.44852582E+001	
3.59763297E+001	-9.58109475E+001	
3.59970430E+001	-9.43041145E+001	
3.60177563E+001	-9.49583879E+001	
3.60384696E+001	-9.53274779E+001	
3.60591829E+001	-9.50862187E+001	
3.60798962E+001	-9.48405075E+001	
3.61006095E+001	-9.59691620E+001	
3.61213228E+001	-9.55878862E+001	
3.61420361E+001	-9.38141579E+001	
3.61627494E+001	-9.39678269E+001	
3.61834627E+001	-9.50727825E+001	
3.62041760E+001	-9.46036277E+001	
3.62248893E+001	-9.57686550E+001	
3.62456026E+001	-9.52817378E+001	
3.62663159E+001	-9.53883598E+001	
3.62870292E+001	-9.37065346E+001	
3.63077425E+001	-9.42276940E+001	
3.63284559E+001	-9.31719844E+001	
3.63491692E+001	-9.52156094E+001	
3.63698825E+001	-9.40137225E+001	
3.63905958E+001	-9.48807363E+001	
3.64113091E+001	-9.42865807E+001	
3.64320224E+001	-9.44235968E+001	
3.64527357E+001	-9.51709980E+001	
3.64734490E+001	-9.52270597E+001	
3.64941623E+001	-9.44072183E+001	
3.65148756E+001	-9.43304216E+001	
3.65355889E+001	-9.36820315E+001	
3.65563022E+001	-9.51506242E+001	
3.65770155E+001	-9.46399421E+001	
3.65977288E+001	-9.36238486E+001	
3.66184421E+001	-9.38887724E+001	
3.66391554E+001	-9.53843576E+001	
3.66598687E+001	-9.49642481E+001	
3.66805820E+001	-9.43982887E+001	
3.67012953E+001	-9.36462997E+001	
3.67220087E+001	-9.53974563E+001	
3.67427220E+001	-9.46619553E+001	
3.67634353E+001	-9.39470424E+001	
3.67841486E+001	-9.42353600E+001	
3.68048619E+001	-9.45768153E+001	
3.68255752E+001	-9.46795585E+001	
3.68462885E+001	-9.44819836E+001	
3.68670018E+001	-9.64947094E+001	
3.68877151E+001	-9.38193052E+001	
3.69084284E+001	-9.42529954E+001	
3.69291417E+001	-9.47959982E+001	
3.69498550E+001	-9.46788800E+001	
3.69705683E+001	-9.52353427E+001	
3.69912816E+001	-9.35357810E+001	
3.70119949E+001	-9.37860251E+001	
3.70327082E+001	-9.61231091E+001	
3.70534215E+001	-9.53170852E+001	
3.70741348E+001	-9.41572032E+001	
3.70948481E+001	-9.36267991E+001	
3.71155615E+001	-9.35028493E+001	
3.71362748E+001	-9.48516052E+001	
3.71569881E+001	-9.39163615E+001	
3.71777014E+001	-9.44531011E+001	
3.71984147E+001	-9.51978426E+001	
3.72191280E+001	-9.43112218E+001	
3.72398413E+001	-9.49297864E+001	
3.72605546E+001	-9.45583222E+001	
3.72812679E+001	-9.47266076E+001	
3.73019812E+001	-9.39297691E+001	
3.73226945E+001	-9.50728529E+001	
3.73434078E+001	-9.39827003E+001	
3.73641211E+001	-9.44512316E+001	
3.73848344E+001	-9.48532632E+001	
3.74055477E+001	-9.46565665E+001	
3.74262610E+001	-9.51051299E+001	
3.74469743E+001	-9.42269100E+001	
3.74676876E+001	-9.64016299E+001	
3.74884009E+001	-9.40758095E+001	
3.75091143E+001	-9.54777066E+001	
3.75298276E+001	-9.52046280E+001	
3.75505409E+001	-9.40185767E+001	
3.75712542E+001	-9.43658498E+001	
3.75919675E+001	-9.58691174E+001	
3.76126808E+001	-9.38060502E+001	
3.76333941E+001	-9.39951943E+001	
3.76541074E+001	-9.48153716E+001	
3.76748207E+001	-9.43143245E+001	
3.76955340E+001	-9.47318207E+001	
3.77162473E+001	-9.45842547E+001	
3.77369606E+001	-9.49750436E+001	
3.77576739E+001	-9.43948677E+001	
3.77783872E+001	-9.53696059E+001	
3.77991005E+001	-9.44257736E+001	
3.78198138E+001	-9.41441939E+001	
3.78405271E+001	-9.52308767E+001	
3.78612404E+001	-9.37385730E+001	
3.78819537E+001	-9.39517869E+001	
3.79026671E+001	-9.45032404E+001	
3.79233804E+001	-9.50124099E+001	
3.79440937E+001	-9.52347356E+001	
3.79648070E+001	-9.45591397E+001	
3.79855203E+001	-9.49645202E+001	
3.80062336E+001	-9.40711351E+001	
3.80269469E+001	-9.37101119E+001	
3.80476602E+001	-9.44795147E+001	
3.80683735E+001	-9.44827796E+001	
3.80890868E+001	-9.41715356E+001	
3.81098001E+001	-9.45220256E+001	
3.81305134E+001	-9.46946590E+001	
3.81512267E+001	-9.53166844E+001	
3.81719400E+001	-9.52184075E+001	
3.81926533E+001	-9.51284469E+001	
3.82133666E+001	-9.41711840E+001	
3.82340799E+001	-9.54108743E+001	
3.82547932E+001	-9.51352378E+001	
3.82755066E+001	-9.39285451E+001	
3.82962199E+001	-9.36876598E+001	
3.83169332E+001	-9.48726972E+001	
3.83376465E+001	-9.48359054E+001	
3.83583598E+001	-9.43399802E+001	
3.83790731E+001	-9.52522946E+001	
3.83997864E+001	-9.43486875E+001	
3.84204997E+001	-9.48691020E+001	
3.84412130E+001	-9.48464147E+001	
3.84619263E+001	-9.48224221E+001	
3.84826396E+001	-9.43201428E+001	
3.85033529E+001	-9.53081640E+001	
3.85240662E+001	-9.53517265E+001	
3.85447795E+001	-9.49097325E+001	
3.85654928E+001	-9.41684648E+001	
3.85862061E+001	-9.49453881E+001	
3.86069194E+001	-9.39145340E+001	
3.86276327E+001	-9.43199780E+001	
3.86483460E+001	-9.51131612E+001	
3.86690594E+001	-9.59011358E+001	
3.86897727E+001	-9.35977074E+001	
3.87104860E+001	-9.43890877E+001	
3.87311993E+001	-9.45147420E+001	
3.87519126E+001	-9.44851733E+001	
3.87726259E+001	-9.46202100E+001	
3.87933392E+001	-9.38280663E+001	
3.88140525E+001	-9.46952442E+001	
3.88347658E+001	-9.48332012E+001	
3.88554791E+001	-9.49973154E+001	
3.88761924E+001	-9.46257727E+001	
3.88969057E+001	-9.36216412E+001	
3.89176190E+001	-9.55569816E+001	
3.89383323E+001	-9.46022592E+001	
3.89590456E+001	-9.49919598E+001	
3.89797589E+001	-9.47154588E+001	
3.90004722E+001	-9.51996915E+001	
3.90211855E+001	-9.44302702E+001	
3.90418988E+001	-9.53635730E+001	
3.90626122E+001	-9.51383239E+001	
3.90833255E+001	-9.48564002E+001	
3.91040388E+001	-9.44035118E+001	
3.91247521E+001	-9.51474923E+001	
3.91454654E+001	-9.50123231E+001	
3.91661787E+001	-9.37694558E+001	
3.91868920E+001	-9.55924986E+001	
3.92076053E+001	-9.44671986E+001	
3.92283186E+001	-9.48664411E+001	
3.92490319E+001	-9.35600705E+001	
3.92697452E+001	-9.40965601E+001	
3.92904585E+001	-9.51674974E+001	
3.93111718E+001	-9.48190286E+001	
3.93318851E+001	-9.53774243E+001	
3.93525984E+001	-9.48395188E+001	
3.93733117E+001	-9.49973405E+001	
3.93940250E+001	-9.42550921E+001	
3.94147383E+001	-9.44076881E+001	
3.94354516E+001	-9.53484166E+001	
3.94561650E+001	-9.45514551E+001	
3.94768783E+001	-9.54539072E+001	
3.94975916E+001	-9.47112710E+001	
3.95183049E+001	-9.48465113E+001	
3.95390182E+001	-9.55168648E+001	
3.95597315E+001	-9.54368578E+001	
3.95804448E+001	-9.41764186E+001	
3.96011581E+001	-9.42679321E+001	
3.96218714E+001	-9.57280225E+001	
3.96425847E+001	-9.46225854E+001	
3.96632980E+001	-9.33632940E+001	
3.96840113E+001	-9.47763764E+001	
3.97047246E+001	-9.38436842E+001	
3.97254379E+001	-9.42200125E+001	
3.97461512E+001	-9.52364032E+001	
3.97668645E+001	-9.48720177E+001	
3.97875778E+001	-9.44475483E+001	
3.98082911E+001	-9.46003876E+001	
3.98290044E+001	-9.53606768E+001	
3.98497178E+001	-9.35421314E+001	
3.98704311E+001	-9.43071393E+001	
3.98911444E+001	-9.54361143E+001	
3.99118577E+001	-9.38480351E+001	
3.99325710E+001	-9.50486391E+001	
3.99532843E+001	-9.45446499E+001	
3.99739976E+001	-9.36105385E+001	
3.99947109E+001	-9.45043115E+001	
4.00154242E+001	-9.51855476E+001	
4.00361375E+001	-9.46186072E+001	
4.00568508E+001	-9.48145014E+001	
4.00775641E+001	-9.39178474E+001	
4.00982774E+001	-9.42140426E+001	
4.01189907E+001	-9.45209734E+001	
4.01397040E+001	-9.36405177E+001	
4.01604173E+001	-9.49240079E+001	
4.01811306E+001	-9.46338984E+001	
4.02018439E+001	-9.50170104E+001	
4.02225573E+001	-9.49895237E+001	
4.02432706E+001	-9.45242703E+001	
4.02639839E+001	-9.42980778E+001	
4.02846972E+001	-9.51864104E+001	
4.03054105E+001	-9.47083702E+001	
4.03261238E+001	-9.59904198E+001	
4.03468371E+001	-9.43563450E+001	
4.03675504E+001	-9.47547620E+001	
4.03882637E+001	-9.33839846E+001	
4.04089770E+001	-9.46905912E+001	
4.04296903E+001	-9.39521921E+001	
4.04504036E+001	-9.41161259E+001	
4.04711169E+001	-9.43881764E+001	
4.04918302E+001	-9.38643029E+001	
4.05125435E+001	-9.35099955E+001	
4.05332568E+001	-9.50232200E+001	
4.05539701E+001	-9.50544757E+001	
4.05746834E+001	-9.44661558E+001	
4.05953967E+001	-9.34850570E+001	
4.06161101E+001	-9.62522889E+001	
4.06368234E+001	-9.41856681E+001	
4.06575367E+001	-9.44158343E+001	
4.06782500E+001	-9.47152773E+001	
4.06989633E+001	-9.64643879E+001	
4.07196766E+001	-9.49164192E+001	
4.07403899E+001	-9.49934494E+001	
4.07611032E+001	-9.42041210E+001	
4.07818165E+001	-9.42065659E+001	
4.08025298E+001	-9.47863899E+001	
4.08232431E+001	-9.49231884E+001	
4.08439564E+001	-9.45874081E+001	
4.08646697E+001	-9.53666786E+001	
4.08853830E+001	-9.46989797E+001	
4.09060963E+001	-9.35575858E+001	
4.09268096E+001	-9.44052058E+001	
4.09475229E+001	-9.47926288E+001	
4.09682362E+001	-9.42013487E+001	
4.09889495E+001	-9.48452520E+001	
4.10096629E+001	-9.41482801E+001	
4.10303762E+001	-9.49610520E+001	
4.10510895E+001	-9.45993127E+001	
4.10718028E+001	-9.45104239E+001	
4.10925161E+001	-9.39513847E+001	
4.11132294E+001	-9.35773949E+001	
4.11339427E+001	-9.39476657E+001	
4.11546560E+001	-9.56070648E+001	
4.11753693E+001	-9.45391938E+001	
4.11960826E+001	-9.28586142E+001	
4.12167959E+001	-9.45728404E+001	
4.12375092E+001	-9.48479520E+001	
4.12582225E+001	-9.45368962E+001	
4.12789358E+001	-9.53696811E+001	
4.12996491E+001	-9.45498660E+001	
4.13203624E+001	-9.37317160E+001	
4.13410757E+001	-9.43135475E+001	
4.13617890E+001	-9.46697667E+001	
4.13825023E+001	-9.45180435E+001	
4.14032157E+001	-9.37107052E+001	
4.14239290E+001	-9.44182231E+001	
4.14446423E+001	-9.50960493E+001	
4.14653556E+001	-9.39500583E+001	
4.14860689E+001	-9.49248447E+001	
4.15067822E+001	-9.39075575E+001	
4.15274955E+001	-9.46520810E+001	
4.15482088E+001	-9.44931115E+001	
4.15689221E+001	-9.56910963E+001	
4.15896354E+001	-9.40339234E+001	
4.16103487E+001	-9.46034867E+001	
4.16310620E+001	-9.44758251E+001	
4.16517753E+001	-9.44568183E+001	
4.16724886E+001	-9.42607242E+001	
4.16932019E+001	-9.56752943E+001	
4.17139152E+001	-9.46075046E+001	
4.17346285E+001	-9.60034357E+001	
4.17553418E+001	-9.43858286E+001	
4.17760551E+001	-9.38809237E+001	
4.17967685E+001	-9.51538901E+001	
4.18174818E+001	-9.37843425E+001	
4.18381951E+001	-9.43905836E+001	
4.18589084E+001	-9.50186588E+001	
4.18796217E+001	-9.59134328E+001	
4.19003350E+001	-9.48431048E+001	
4.19210483E+001	-9.46111281E+001	
4.19417616E+001	-9.49500158E+001	
4.19624749E+001	-9.49390597E+001	
4.19831882E+001	-9.41170244E+001	
4.20039015E+001	-9.57096269E+001	
4.20246148E+001	-9.48638236E+001	
4.20453281E+001	-9.43561599E+001	
4.20660414E+001	-9.40929894E+001	
4.20867547E+001	-9.39685881E+001	
4.21074680E+001	-9.42533519E+001	
4.21281813E+001	-9.40943190E+001	
4.21488946E+001	-9.36188978E+001	
4.21696080E+001	-9.43897808E+001	
4.21903213E+001	-9.58188959E+001	
4.22110346E+001	-9.50854677E+001	
4.22317479E+001	-9.52183726E+001	
4.22524612E+001	-9.43542738E+001	
4.22731745E+001	-9.47407666E+001	
4.22938878E+001	-9.48278730E+001	
4.23146011E+001	-9.55679210E+001	
4.23353144E+001	-9.42594102E+001	
4.23560277E+001	-9.36605408E+001	
4.23767410E+001	-9.36938834E+001	
4.23974543E+001	-9.54592516E+001	
4.24181676E+001	-9.39360283E+001	
4.24388809E+001	-9.37475602E+001	
4.24595942E+001	-9.34849856E+001	
4.24803075E+001	-9.54054165E+001	
4.25010208E+001	-9.41965395E+001	
4.25217341E+001	-9.34507002E+001	
4.25424474E+001	-9.42576348E+001	
4.25631608E+001	-9.39390321E+001	
4.25838741E+001	-9.47307791E+001	
4.26045874E+001	-9.42720224E+001	
4.26253007E+001	-9.49249035E+001	
4.26460140E+001	-9.53601156E+001	
4.26667273E+001	-9.47020703E+001	
4.26874406E+001	-9.44102206E+001	
4.27081539E+001	-9.48832861E+001	
4.27288672E+001	-9.38994232E+001	
4.27495805E+001	-9.45007064E+001	
4.27702938E+001	-9.41645168E+001	
4.27910071E+001	-9.49538425E+001	
4.28117204E+001	-9.48286825E+001	
4.28324337E+001	-9.52462563E+001	
4.28531470E+001	-9.57484286E+001	
4.28738603E+001	-9.49627322E+001	
4.28945736E+001	-9.39101280E+001	
4.29152869E+001	-9.34862807E+001	
4.29360002E+001	-9.37333845E+001	
4.29567136E+001	-9.44407501E+001	
4.29774269E+001	-9.43402227E+001	
4.29981402E+001	-9.43945276E+001	
4.30188535E+001	-9.44167096E+001	
4.30395668E+001	-9.54455850E+001	
4.30602801E+001	-9.40208868E+001	
4.30809934E+001	-9.35322134E+001	
4.31017067E+001	-9.46906132E+001	
4.31224200E+001	-9.49634393E+001	
4.31431333E+001	-9.49633733E+001	
4.31638466E+001	-9.43232828E+001	
4.31845599E+001	-9.33869756E+001	
4.32052732E+001	-9.42626165E+001	
4.32259865E+001	-9.46067465E+001	
4.32466998E+001	-9.42824636E+001	
4.32674131E+001	-9.44190474E+001	
4.32881264E+001	-9.45163119E+001	
4.33088397E+001	-9.44528805E+001	
4.33295530E+001	-9.41073964E+001	
4.33502664E+001	-9.32230053E+001	
4.33709797E+001	-9.33489696E+001	
4.33916930E+001	-9.38446005E+001	
4.34124063E+001	-9.31210731E+001	
4.34331196E+001	-9.36308936E+001	
4.34538329E+001	-9.54173237E+001	
4.34745462E+001	-9.45021850E+001	
4.34952595E+001	-9.56449183E+001	
4.35159728E+001	-9.48585577E+001	
4.35366861E+001	-9.41079747E+001	
4.35573994E+001	-9.46128055E+001	
4.35781127E+001	-9.47015315E+001	
4.35988260E+001	-9.39551431E+001	
4.36195393E+001	-9.32571632E+001	
4.36402526E+001	-9.30399054E+001	
4.36609659E+001	-9.41577915E+001	
4.36816792E+001	-9.43929296E+001	
4.37023925E+001	-9.43033062E+001	
4.37231058E+001	-9.46153307E+001	
4.37438192E+001	-9.41928121E+001	
4.37645325E+001	-9.54507168E+001	
4.37852458E+001	-9.44153629E+001	
4.38059591E+001	-9.41399434E+001	
4.38266724E+001	-9.45815704E+001	
4.38473857E+001	-9.50695409E+001	
4.38680990E+001	-9.56413012E+001	
4.38888123E+001	-9.46126986E+001	
4.39095256E+001	-9.38100442E+001	
4.39302389E+001	-9.39544398E+001	
4.39509522E+001	-9.35289711E+001	
4.39716655E+001	-9.42075405E+001	
4.39923788E+001	-9.32725627E+001	
4.40130921E+001	-9.60115420E+001	
4.40338054E+001	-9.51257021E+001	
4.40545187E+001	-9.43724607E+001	
4.40752320E+001	-9.41416694E+001	
4.40959453E+001	-9.45413044E+001	
4.41166587E+001	-9.51135544E+001	
4.41373720E+001	-9.39772460E+001	
4.41580853E+001	-9.40190379E+001	
4.41787986E+001	-9.48488252E+001	
4.41995119E+001	-9.44109877E+001	
4.42202252E+001	-9.30764121E+001	
4.42409385E+001	-9.46759472E+001	
4.42616518E+001	-9.39052070E+001	
4.42823651E+001	-9.53627817E+001	
4.43030784E+001	-9.51025034E+001	
4.43237917E+001	-9.43124843E+001	
4.43445050E+001	-9.44782029E+001	
4.43652183E+001	-9.48101864E+001	
4.43859316E+001	-9.48883200E+001	
4.44066449E+001	-9.42286213E+001	
4.44273582E+001	-9.50957240E+001	
4.44480715E+001	-9.43152122E+001	
4.44687848E+001	-9.35738842E+001	
4.44894981E+001	-9.46027691E+001	
4.45102115E+001	-9.50875212E+001	
4.45309248E+001	-9.45693145E+001	
4.45516381E+001	-9.30052715E+001	
4.45723514E+001	-9.55141387E+001	
4.45930647E+001	-9.64027697E+001	
4.46137780E+001	-9.49720028E+001	
4.46344913E+001	-9.46171538E+001	
4.46552046E+001	-9.45684769E+001	
4.46759179E+001	-9.38858241E+001	
4.46966312E+001	-9.38790285E+001	
4.47173445E+001	-9.47922519E+001	
4.47380578E+001	-9.51567008E+001	
4.47587711E+001	-9.40783971E+001	
4.47794844E+001	-9.45516594E+001	
4.48001977E+001	-9.40315753E+001	
4.48209110E+001	-9.55660235E+001	
4.48416243E+001	-9.42635856E+001	
4.48623376E+001	-9.42592481E+001	
4.48830509E+001	-9.41006468E+001	
4.49037643E+001	-9.46835711E+001	
4.49244776E+001	-9.34359630E+001	
4.49451909E+001	-9.39776052E+001	
4.49659042E+001	-9.38453257E+001	
4.49866175E+001	-9.32595753E+001	
4.50073308E+001	-9.50062839E+001	
4.50280441E+001	-9.49643717E+001	
4.50487574E+001	-9.37105645E+001	
4.50694707E+001	-9.44525246E+001	
4.50901840E+001	-9.47597299E+001	
4.51108973E+001	-9.51127792E+001	
4.51316106E+001	-9.53372951E+001	
4.51523239E+001	-9.43407072E+001	
4.51730372E+001	-9.42842623E+001	
4.51937505E+001	-9.47438438E+001	
4.52144638E+001	-9.32718527E+001	
4.52351771E+001	-9.47425536E+001	
4.52558904E+001	-9.42179376E+001	
4.52766037E+001	-9.43480168E+001	
4.52973171E+001	-9.43813730E+001	
4.53180304E+001	-9.44816193E+001	
4.53387437E+001	-9.40787096E+001	
4.53594570E+001	-9.53402772E+001	
4.53801703E+001	-9.44037011E+001	
4.54008836E+001	-9.52128039E+001	
4.54215969E+001	-9.40968793E+001	
4.54423102E+001	-9.42611527E+001	
4.54630235E+001	-9.55434016E+001	
4.54837368E+001	-9.53576410E+001	
4.55044501E+001	-9.45166620E+001	
4.55251634E+001	-9.40283607E+001	
4.55458767E+001	-9.42261860E+001	
4.55665900E+001	-9.42550558E+001	
4.55873033E+001	-9.42876449E+001	
4.56080166E+001	-9.54254476E+001	
4.56287299E+001	-9.43193615E+001	
4.56494432E+001	-9.39472433E+001	
4.56701565E+001	-9.41584104E+001	
4.56908699E+001	-9.48163589E+001	
4.57115832E+001	-9.44400316E+001	
4.57322965E+001	-9.53635885E+001	
4.57530098E+001	-9.43355868E+001	
4.57737231E+001	-9.49984810E+001	
4.57944364E+001	-9.56523531E+001	
4.58151497E+001	-9.42660120E+001	
4.58358630E+001	-9.50846862E+001	
4.58565763E+001	-9.46075760E+001	
4.58772896E+001	-9.44530793E+001	
4.58980029E+001	-9.47932172E+001	
4.59187162E+001	-9.44765035E+001	
4.59394295E+001	-9.49883119E+001	
4.59601428E+001	-9.46461414E+001	
4.59808561E+001	-9.50619391E+001	
4.60015694E+001	-9.34709348E+001	
4.60222827E+001	-9.56093619E+001	
4.60429960E+001	-9.42390517E+001	
4.60637094E+001	-9.55984447E+001	
4.60844227E+001	-9.54642129E+001	
4.61051360E+001	-9.47012988E+001	
4.61258493E+001	-9.47185623E+001	
4.61465626E+001	-9.46372856E+001	
4.61672759E+001	-9.55799652E+001	
4.61879892E+001	-9.55678486E+001	
4.62087025E+001	-9.49126862E+001	
4.62294158E+001	-9.35170090E+001	
4.62501291E+001	-9.48766542E+001	
4.62708424E+001	-9.39087331E+001	
4.62915557E+001	-9.35965818E+001	
4.63122690E+001	-9.51215029E+001	
4.63329823E+001	-9.44386802E+001	
4.63536956E+001	-9.41495019E+001	
4.63744089E+001	-9.48570151E+001	
4.63951222E+001	-9.41444732E+001	
4.64158355E+001	-9.43412227E+001	
4.64365488E+001	-9.47157859E+001	
4.64572622E+001	-9.52084726E+001	
4.64779755E+001	-9.50223984E+001	
4.64986888E+001	-9.49616657E+001	
4.65194021E+001	-9.41358278E+001	
4.65401154E+001	-9.56510302E+001	
4.65608287E+001	-9.43649428E+001	
4.65815420E+001	-9.45015852E+001	
4.66022553E+001	-9.53434991E+001	
4.66229686E+001	-9.44810111E+001	
4.66436819E+001	-9.45898087E+001	
4.66643952E+001	-9.40305264E+001	
4.66851085E+001	-9.40390784E+001	
4.67058218E+001	-9.43882090E+001	
4.67265351E+001	-9.39052584E+001	
4.67472484E+001	-9.44956784E+001	
4.67679617E+001	-9.43650689E+001	
4.67886750E+001	-9.49312109E+001	
4.68093883E+001	-9.45881054E+001	
4.68301016E+001	-9.40139913E+001	
4.68508150E+001	-9.41516293E+001	
4.68715283E+001	-9.49658810E+001	
4.68922416E+001	-9.48217562E+001	
4.69129549E+001	-9.42972251E+001	
4.69336682E+001	-9.48870791E+001	
4.69543815E+001	-9.49337376E+001	
4.69750948E+001	-9.46265773E+001	
4.69958081E+001	-9.44012236E+001	
4.70165214E+001	-9.36695285E+001	
4.70372347E+001	-9.41932890E+001	
4.70579480E+001	-9.47004388E+001	
4.70786613E+001	-9.46756592E+001	
4.70993746E+001	-9.46997952E+001	
4.71200879E+001	-9.45692336E+001	
4.71408012E+001	-9.41705386E+001	
4.71615145E+001	-9.44591814E+001	
4.71822278E+001	-9.42269200E+001	
4.72029411E+001	-9.34974115E+001	
4.72236544E+001	-9.40860721E+001	
4.72443678E+001	-9.50899341E+001	
4.72650811E+001	-9.45987949E+001	
4.72857944E+001	-9.45782786E+001	
4.73065077E+001	-9.46160043E+001	
4.73272210E+001	-9.47991759E+001	
4.73479343E+001	-9.43619019E+001	
4.73686476E+001	-9.53470602E+001	
4.73893609E+001	-9.42540670E+001	
4.74100742E+001	-9.47902287E+001	
4.74307875E+001	-9.45846768E+001	
4.74515008E+001	-9.41018371E+001	
4.74722141E+001	-9.47647570E+001	
4.74929274E+001	-9.51216626E+001	
4.75136407E+001	-9.59355189E+001	
4.75343540E+001	-9.46501264E+001	
4.75550673E+001	-9.49454079E+001	
4.75757806E+001	-9.44461858E+001	
4.75964939E+001	-9.49652707E+001	
4.76172072E+001	-9.45172704E+001	
4.76379206E+001	-9.52300277E+001	
4.76586339E+001	-9.41253229E+001	
4.76793472E+001	-9.46635980E+001	
4.77000605E+001	-9.39746105E+001	
4.77207738E+001	-9.48726959E+001	
4.77414871E+001	-9.45709053E+001	
4.77622004E+001	-9.50876547E+001	
4.77829137E+001	-9.39685691E+001	
4.78036270E+001	-9.42831173E+001	
4.78243403E+001	-9.45166404E+001	
4.78450536E+001	-9.47774224E+001	
4.78657669E+001	-9.45370214E+001	
4.78864802E+001	-9.49416639E+001	
4.79071935E+001	-9.43552922E+001	
4.79279068E+001	-9.41037311E+001	
4.79486201E+001	-9.50656650E+001	
4.79693334E+001	-9.45998712E+001	
4.79900467E+001	-9.49916977E+001	
4.80107600E+001	-9.49859647E+001	
4.80314734E+001	-9.43717067E+001	
4.80521867E+001	-9.38937176E+001	
4.80729000E+001	-9.58653681E+001	
4.80936133E+001	-9.49885869E+001	
4.81143266E+001	-9.34245440E+001	
4.81350399E+001	-9.49892650E+001	
4.81557532E+001	-9.42405490E+001	
4.81764665E+001	-9.51225376E+001	
4.81971798E+001	-9.44970410E+001	
4.82178931E+001	-9.44150518E+001	
4.82386064E+001	-9.50493841E+001	
4.82593197E+001	-9.45412553E+001	
4.82800330E+001	-9.42911394E+001	
4.83007463E+001	-9.44454464E+001	
4.83214596E+001	-9.43739552E+001	
4.83421729E+001	-9.43218105E+001	
4.83628862E+001	-9.50560089E+001	
4.83835995E+001	-9.48962785E+001	
4.84043129E+001	-9.61092116E+001	
4.84250262E+001	-9.51744541E+001	
4.84457395E+001	-9.44911685E+001	
4.84664528E+001	-9.60899595E+001	
4.84871661E+001	-9.49457845E+001	
4.85078794E+001	-9.50131957E+001	
4.85285927E+001	-9.43667438E+001	
4.85493060E+001	-9.47134801E+001	
4.85700193E+001	-9.40603668E+001	
4.85907326E+001	-9.49358494E+001	
4.86114459E+001	-9.43310172E+001	
4.86321592E+001	-9.45591939E+001	
4.86528725E+001	-9.43560999E+001	
4.86735858E+001	-9.52641688E+001	
4.86942991E+001	-9.45985119E+001	
4.87150124E+001	-9.42231662E+001	
4.87357257E+001	-9.45103359E+001	
4.87564390E+001	-9.37726196E+001	
4.87771523E+001	-9.55022737E+001	
4.87978657E+001	-9.42219793E+001	
4.88185790E+001	-9.44753067E+001	
4.88392923E+001	-9.35238869E+001	
4.88600056E+001	-9.39802235E+001	
4.88807189E+001	-9.49261152E+001	
4.89014322E+001	-9.56390026E+001	
4.89221455E+001	-9.40841508E+001	
4.89428588E+001	-9.49204747E+001	
