second,Volt,Volt
-55.6000E-03,+2.9125000E+00,+28.7500E-03
-55.4000E-03,+2.9750000E+00,+35.0000E-03
-55.2000E-03,+3.0375000E+00,+47.5000E-03
-55.0000E-03,+3.0375000E+00,+47.5000E-03
-54.8000E-03,+3.0375000E+00,+60.0000E-03
-54.6000E-03,+3.1000000E+00,+66.2500E-03
-54.4000E-03,+3.1000000E+00,+72.5000E-03
-54.2000E-03,+3.1625000E+00,+78.7500E-03
-54.0000E-03,+3.1000000E+00,+85.0000E-03
-53.8000E-03,+3.2250000E+00,+85.0000E-03
-53.6000E-03,+3.2250000E+00,+97.5000E-03
-53.4000E-03,+3.2875000E+00,+103.7500E-03
-53.2000E-03,+3.2875000E+00,+110.0000E-03
-53.0000E-03,+3.2875000E+00,+122.5000E-03
-52.8000E-03,+3.2875000E+00,+122.5000E-03
-52.6000E-03,+3.2875000E+00,+135.0000E-03
-52.4000E-03,+3.2875000E+00,+135.0000E-03
-52.2000E-03,+3.3500000E+00,+147.5000E-03
-52.0000E-03,+3.3500000E+00,+153.7500E-03
-51.8000E-03,+3.3500000E+00,+160.0000E-03
-51.6000E-03,+3.4125000E+00,+172.5000E-03
-51.4000E-03,+3.4125000E+00,+178.7500E-03
-51.2000E-03,+3.4750000E+00,+185.0000E-03
-51.0000E-03,+3.4125000E+00,+197.5000E-03
-50.8000E-03,+3.4750000E+00,+197.5000E-03
-50.6000E-03,+3.4750000E+00,+203.7500E-03
-50.4000E-03,+3.4750000E+00,+210.0000E-03
-50.2000E-03,+3.4750000E+00,+222.5000E-03
-50.0000E-03,+3.4750000E+00,+228.7500E-03
-49.8000E-03,+3.4750000E+00,+241.2500E-03
-49.6000E-03,+3.5375000E+00,+241.2500E-03
-49.4000E-03,+3.4750000E+00,+253.7500E-03
-49.2000E-03,+3.4750000E+00,+253.7500E-03
-49.0000E-03,+3.5375000E+00,+266.2500E-03
-48.8000E-03,+3.5375000E+00,+272.5000E-03
-48.6000E-03,+3.5375000E+00,+278.7500E-03
-48.4000E-03,+3.4750000E+00,+285.0000E-03
-48.2000E-03,+3.4750000E+00,+297.5000E-03
-48.0000E-03,+3.5375000E+00,+297.5000E-03
-47.8000E-03,+3.5375000E+00,+303.7500E-03
-47.6000E-03,+3.5375000E+00,+310.0000E-03
-47.4000E-03,+3.4750000E+00,+316.2500E-03
-47.2000E-03,+3.5375000E+00,+316.2500E-03
-47.0000E-03,+3.5375000E+00,+322.5000E-03
-46.8000E-03,+3.4750000E+00,+328.7500E-03
-46.6000E-03,+3.4750000E+00,+341.2500E-03
-46.4000E-03,+3.4750000E+00,+341.2500E-03
-46.2000E-03,+3.5375000E+00,+347.5000E-03
-46.0000E-03,+3.4750000E+00,+353.7500E-03
-45.8000E-03,+3.5375000E+00,+353.7500E-03
-45.6000E-03,+3.4125000E+00,+353.7500E-03
-45.4000E-03,+3.3500000E+00,+360.0000E-03
-45.2000E-03,+3.3500000E+00,+372.5000E-03
-45.0000E-03,+3.3500000E+00,+366.2500E-03
-44.8000E-03,+3.2875000E+00,+372.5000E-03
-44.6000E-03,+3.2875000E+00,+378.7500E-03
-44.4000E-03,+3.2875000E+00,+378.7500E-03
-44.2000E-03,+3.2875000E+00,+378.7500E-03
-44.0000E-03,+3.2875000E+00,+378.7500E-03
-43.8000E-03,+3.2250000E+00,+391.2500E-03
-43.6000E-03,+3.2250000E+00,+378.7500E-03
-43.4000E-03,+3.1625000E+00,+391.2500E-03
-43.2000E-03,+3.1625000E+00,+391.2500E-03
-43.0000E-03,+3.1625000E+00,+391.2500E-03
-42.8000E-03,+3.1000000E+00,+397.5000E-03
-42.6000E-03,+3.1625000E+00,+397.5000E-03
-42.4000E-03,+3.0375000E+00,+397.5000E-03
-42.2000E-03,+2.9750000E+00,+403.7500E-03
-42.0000E-03,+2.9750000E+00,+397.5000E-03
-41.8000E-03,+2.9750000E+00,+397.5000E-03
-41.6000E-03,+2.9125000E+00,+391.2500E-03
-41.4000E-03,+2.9125000E+00,+391.2500E-03
-41.2000E-03,+2.7875000E+00,+391.2500E-03
-41.0000E-03,+2.8500000E+00,+391.2500E-03
-40.8000E-03,+2.7875000E+00,+391.2500E-03
-40.6000E-03,+2.7875000E+00,+385.0000E-03
-40.4000E-03,+2.7250000E+00,+378.7500E-03
-40.2000E-03,+2.6625000E+00,+385.0000E-03
-40.0000E-03,+2.6000000E+00,+385.0000E-03
-39.8000E-03,+2.6000000E+00,+378.7500E-03
-39.6000E-03,+2.6000000E+00,+378.7500E-03
-39.4000E-03,+2.4750000E+00,+372.5000E-03
-39.2000E-03,+2.4750000E+00,+372.5000E-03
-39.0000E-03,+2.4750000E+00,+366.2500E-03
-38.8000E-03,+2.4125000E+00,+366.2500E-03
-38.6000E-03,+2.4125000E+00,+353.7500E-03
-38.4000E-03,+2.2875000E+00,+353.7500E-03
-38.2000E-03,+2.2875000E+00,+347.5000E-03
-38.0000E-03,+2.2875000E+00,+341.2500E-03
-37.8000E-03,+2.1625000E+00,+335.0000E-03
-37.6000E-03,+2.1625000E+00,+328.7500E-03
-37.4000E-03,+2.1000000E+00,+328.7500E-03
-37.2000E-03,+2.1000000E+00,+335.0000E-03
-37.0000E-03,+1.9750000E+00,+316.2500E-03
-36.8000E-03,+1.9750000E+00,+322.5000E-03
-36.6000E-03,+1.9750000E+00,+310.0000E-03
-36.4000E-03,+1.9125000E+00,+303.7500E-03
-36.2000E-03,+1.8500000E+00,+303.7500E-03
-36.0000E-03,+1.7875000E+00,+291.2500E-03
-35.8000E-03,+1.7250000E+00,+285.0000E-03
-35.6000E-03,+1.7875000E+00,+285.0000E-03
-35.4000E-03,+1.6625000E+00,+272.5000E-03
-35.2000E-03,+1.6000000E+00,+260.0000E-03
-35.0000E-03,+1.5375000E+00,+247.5000E-03
-34.8000E-03,+1.4750000E+00,+253.7500E-03
-34.6000E-03,+1.4125000E+00,+241.2500E-03
-34.4000E-03,+1.4125000E+00,+235.0000E-03
-34.2000E-03,+1.3500000E+00,+235.0000E-03
-34.0000E-03,+1.3500000E+00,+228.7500E-03
-33.8000E-03,+1.2250000E+00,+216.2500E-03
-33.6000E-03,+1.2250000E+00,+216.2500E-03
-33.4000E-03,+1.2250000E+00,+210.0000E-03
-33.2000E-03,+1.2250000E+00,+197.5000E-03
-33.0000E-03,+1.1000000E+00,+197.5000E-03
-32.8000E-03,+1.1000000E+00,+191.2500E-03
-32.6000E-03,+1.0375000E+00,+185.0000E-03
-32.4000E-03,+912.5000E-03,+166.2500E-03
-32.2000E-03,+912.5000E-03,+166.2500E-03
-32.0000E-03,+850.0000E-03,+160.0000E-03
-31.8000E-03,+787.5000E-03,+153.7500E-03
-31.6000E-03,+787.5000E-03,+147.5000E-03
-31.4000E-03,+725.0000E-03,+147.5000E-03
-31.2000E-03,+600.0000E-03,+141.2500E-03
-31.0000E-03,+600.0000E-03,+135.0000E-03
-30.8000E-03,+537.5000E-03,+128.7500E-03
-30.6000E-03,+475.0000E-03,+116.2500E-03
-30.4000E-03,+412.5000E-03,+110.0000E-03
-30.2000E-03,+350.0000E-03,+103.7500E-03
-30.0000E-03,+350.0000E-03,+97.5000E-03
-29.8000E-03,+287.5000E-03,+91.2500E-03
-29.6000E-03,+225.0000E-03,+85.0000E-03
-29.4000E-03,+162.5000E-03,+78.7500E-03
-29.2000E-03,+225.0000E-03,+72.5000E-03
-29.0000E-03,+162.5000E-03,+72.5000E-03
-28.8000E-03,+162.5000E-03,+60.0000E-03
-28.6000E-03,-25.0000E-03,+66.2500E-03
-28.4000E-03,+37.5000E-03,+47.5000E-03
-28.2000E-03,-25.0000E-03,+53.7500E-03
-28.0000E-03,-87.5000E-03,+47.5000E-03
-27.8000E-03,-150.0000E-03,+41.2500E-03
-27.6000E-03,-150.0000E-03,+28.7500E-03
-27.4000E-03,-212.5000E-03,+28.7500E-03
-27.2000E-03,-275.0000E-03,+22.5000E-03
-27.0000E-03,-337.5000E-03,+10.0000E-03
-26.8000E-03,-462.5000E-03,+10.0000E-03
-26.6000E-03,-337.5000E-03,+3.7500E-03
-26.4000E-03,-400.0000E-03,+3.7500E-03
-26.2000E-03,-462.5000E-03,+3.7500E-03
-26.0000E-03,-462.5000E-03,-2.5000E-03
