Start Date: 5/18/2022
Start Time: 10:49:7
Test system information: GeneralPhotonics,PSY-201,V1.3-20141120, 155000000131
SOP sampling rate: 10000.0000sps
Integration time: 1.0000us
Scrambler DOP Average Number: 1 
Wavelength: 1550nm 
Time Interval(ms): 10.0000
Calibration matrix: DEFAULT MATRIX
Total sampling numbers: 1000

--Time(ms)--S0(mW)--S1--S2--S3--DOP(%)--Average DOP(%)--
2.50000	0.08494	0.76751	-0.57076	-0.29206	98.61450	98.61450
4.10000	0.08425	0.76730	-0.57106	-0.29218	98.77014	98.77014
1.50000	0.08446	0.76760	-0.57073	-0.29197	98.79761	98.79761
3.10000	0.08425	0.76742	-0.57073	-0.29264	98.61145	98.61145
0.50000	0.08446	0.76754	-0.57021	-0.29289	98.58093	98.58093
2.10000	0.08379	0.76684	-0.57112	-0.29301	98.73047	98.73047
3.70000	0.08411	0.76724	-0.57088	-0.29237	98.69690	98.69690
1.10000	0.08382	0.76714	-0.57149	-0.29163	98.66028	98.66028
2.70000	0.08349	0.76757	-0.57051	-0.29255	98.80066	98.80066
0.10000	0.08311	0.76748	-0.57033	-0.29267	98.80371	98.80371
1.70000	0.08321	0.76720	-0.57140	-0.29163	98.64807	98.64807
3.30000	0.08258	0.76788	-0.57018	-0.29200	98.73657	98.73657
0.70000	0.08214	0.76699	-0.57125	-0.29240	98.75488	98.75488
2.30000	0.08176	0.76742	-0.57103	-0.29188	98.86475	98.86475
3.90000	0.08123	0.76748	-0.57091	-0.29188	98.76709	98.76709
1.30000	0.08063	0.76769	-0.57067	-0.29163	98.67249	98.67249
2.90000	0.08036	0.76769	-0.56999	-0.29307	98.82202	98.82202
0.30000	0.07988	0.76708	-0.57091	-0.29270	98.88000	98.88000
1.90000	0.07939	0.76840	-0.56951	-0.29212	98.70300	98.70300
3.50000	0.07899	0.76757	-0.57079	-0.29176	98.72437	98.72437
0.90000	0.07851	0.76702	-0.57143	-0.29212	98.80981	98.80981
2.50000	0.07770	0.76751	-0.57100	-0.29145	98.91052	98.91052
4.10000	0.07731	0.76772	-0.57039	-0.29221	98.88000	98.88000
1.50000	0.07693	0.76772	-0.57027	-0.29258	98.75793	98.75793
3.10000	0.07615	0.76705	-0.57112	-0.29258	98.88916	98.88916
0.50000	0.07573	0.76788	-0.57045	-0.29191	98.84644	98.84644
2.10000	0.07538	0.76754	-0.57076	-0.29200	98.75183	98.75183
3.70000	0.07444	0.76727	-0.57076	-0.29267	98.99902	98.99902
1.10000	0.07362	0.76720	-0.57082	-0.29273	98.78540	98.78540
2.70000	0.07334	0.76708	-0.57073	-0.29313	98.92883	98.92883
0.10000	0.07219	0.76690	-0.57097	-0.29331	99.03259	99.03259
1.70000	0.07140	0.76736	-0.57045	-0.29295	98.90137	98.90137
3.30000	0.07056	0.76662	-0.57137	-0.29319	98.92578	98.92578
0.70000	0.06979	0.76656	-0.57131	-0.29340	99.02039	99.02039
2.30000	0.06847	0.76656	-0.57152	-0.29319	98.94104	98.94104
3.90000	0.06759	0.76711	-0.57067	-0.29304	98.90747	98.90747
1.30000	0.06662	0.76675	-0.57106	-0.29356	99.04480	99.04480
2.90000	0.06569	0.76669	-0.57115	-0.29313	99.11194	99.11194
0.30000	0.06448	0.76681	-0.57146	-0.29258	98.97156	98.97156
1.90000	0.06371	0.76662	-0.57112	-0.29383	99.10583	99.10583
3.50000	0.06245	0.76678	-0.57155	-0.29273	98.98071	98.98071
0.90000	0.06160	0.76678	-0.57134	-0.29292	98.96545	98.96545
2.50000	0.06033	0.76586	-0.57189	-0.29398	99.25842	99.25842
4.10000	0.05948	0.76669	-0.57170	-0.29243	98.98682	98.98682
1.50000	0.05814	0.76659	-0.57173	-0.29295	99.09058	99.09058
3.10000	0.05710	0.76656	-0.57143	-0.29322	99.25232	99.25232
0.50000	0.05591	0.76632	-0.57118	-0.29450	99.27368	99.27368
2.10000	0.05496	0.76702	-0.57057	-0.29395	99.21265	99.21265
3.70000	0.05366	0.76647	-0.57115	-0.29383	99.16687	99.16687
1.10000	0.05260	0.76595	-0.57201	-0.29395	99.08447	99.08447
2.70000	0.05120	0.76580	-0.57219	-0.29362	99.28589	99.28589
0.10000	0.05042	0.76553	-0.57204	-0.29484	99.46289	99.46289
1.70000	0.04909	0.76528	-0.57323	-0.29298	99.45984	99.45984
3.30000	0.04809	0.76641	-0.57167	-0.29304	99.11194	99.11194
0.70000	0.04721	0.76571	-0.57216	-0.29438	99.16687	99.16687
2.30000	0.04613	0.76504	-0.57295	-0.29469	99.36829	99.36829
3.90000	0.04526	0.76547	-0.57231	-0.29450	99.42932	99.42932
1.30000	0.04440	0.76547	-0.57247	-0.29438	99.45068	99.45068
2.90000	0.04381	0.76568	-0.57216	-0.29395	99.19739	99.19739
0.30000	0.04275	0.76595	-0.57186	-0.29402	99.33472	99.33472
1.90000	0.04187	0.76638	-0.57140	-0.29383	99.35303	99.35303
3.50000	0.04101	0.76565	-0.57234	-0.29398	99.33777	99.33777
0.90000	0.04009	0.76611	-0.57204	-0.29319	99.28894	99.28894
2.50000	0.03911	0.76479	-0.57302	-0.29505	99.54834	99.54834
4.10000	0.03842	0.76531	-0.57271	-0.29420	99.02954	99.02954
1.50000	0.03750	0.76519	-0.57271	-0.29456	99.20654	99.20654
3.10000	0.03667	0.76467	-0.57271	-0.29542	99.48120	99.48120
0.50000	0.03590	0.76507	-0.57298	-0.29417	99.34082	99.34082
2.10000	0.03523	0.76464	-0.57320	-0.29493	99.30725	99.30725
3.70000	0.03449	0.76382	-0.57421	-0.29493	99.46899	99.46899
1.10000	0.03362	0.76717	-0.57064	-0.29322	99.13635	99.13635
2.70000	0.03278	0.76678	-0.57186	-0.29206	99.17297	99.17297
