Time (ns)	Amplitude (dB/mm)	
2.37347662E+001	-9.95147008E+001	
2.37554795E+001	-9.84404089E+001	
2.37761928E+001	-1.00091961E+002	
2.37969061E+001	-9.77310659E+001	
2.38176194E+001	-9.82842166E+001	
2.38383327E+001	-9.86305228E+001	
2.38590460E+001	-9.83641096E+001	
2.38797594E+001	-9.77047737E+001	
2.39004727E+001	-9.85242407E+001	
2.39211860E+001	-9.84243704E+001	
2.39418993E+001	-9.93405523E+001	
2.39626126E+001	-9.91782297E+001	
2.39833259E+001	-1.00064594E+002	
2.40040392E+001	-9.91609210E+001	
2.40247525E+001	-9.94413739E+001	
2.40454658E+001	-9.94373992E+001	
2.40661791E+001	-9.83278288E+001	
2.40868924E+001	-9.90178729E+001	
2.41076057E+001	-9.92268207E+001	
2.41283190E+001	-9.78416264E+001	
2.41490323E+001	-9.87824107E+001	
2.41697456E+001	-9.87329481E+001	
2.41904589E+001	-9.81452562E+001	
2.42111722E+001	-9.92191756E+001	
2.42318855E+001	-9.88242800E+001	
2.42525988E+001	-9.85984019E+001	
2.42733122E+001	-9.94455350E+001	
2.42940255E+001	-1.00123064E+002	
2.43147388E+001	-9.91070918E+001	
2.43354521E+001	-9.83986004E+001	
2.43561654E+001	-9.87857525E+001	
2.43768787E+001	-9.97054788E+001	
2.43975920E+001	-1.00155078E+002	
2.44183053E+001	-9.93033239E+001	
2.44390186E+001	-9.94677675E+001	
2.44597319E+001	-9.94589510E+001	
2.44804452E+001	-9.79876336E+001	
2.45011585E+001	-1.01175976E+002	
2.45218718E+001	-9.89982840E+001	
2.45425851E+001	-9.87693517E+001	
2.45632984E+001	-9.82917117E+001	
2.45840117E+001	-9.79010968E+001	
2.46047250E+001	-9.94993897E+001	
2.46254383E+001	-9.98693253E+001	
2.46461517E+001	-9.88506324E+001	
2.46668650E+001	-9.86372101E+001	
2.46875783E+001	-9.85612138E+001	
2.47082916E+001	-9.82661704E+001	
2.47290049E+001	-9.89297722E+001	
2.47497182E+001	-9.85683258E+001	
2.47704315E+001	-9.92213002E+001	
2.47911448E+001	-9.84388878E+001	
2.48118581E+001	-9.87337857E+001	
2.48325714E+001	-9.74998840E+001	
2.48532847E+001	-9.90616725E+001	
2.48739980E+001	-9.88356534E+001	
2.48947113E+001	-9.94273120E+001	
2.49154246E+001	-9.77573998E+001	
2.49361379E+001	-9.81188720E+001	
2.49568512E+001	-9.92486413E+001	
2.49775645E+001	-9.89463765E+001	
2.49982778E+001	-9.87080781E+001	
2.50189911E+001	-9.88385801E+001	
2.50397045E+001	-9.79800094E+001	
2.50604178E+001	-9.74050367E+001	
2.50811311E+001	-9.94434770E+001	
2.51018444E+001	-1.00317386E+002	
2.51225577E+001	-9.89605698E+001	
2.51432710E+001	-9.89539469E+001	
2.51639843E+001	-9.88589253E+001	
2.51846976E+001	-1.00163398E+002	
2.52054109E+001	-9.92920219E+001	
2.52261242E+001	-9.98915759E+001	
2.52468375E+001	-9.91888844E+001	
2.52675508E+001	-9.97091896E+001	
2.52882641E+001	-9.93777500E+001	
2.53089774E+001	-9.93359248E+001	
2.53296907E+001	-9.93374049E+001	
2.53504040E+001	-9.88834011E+001	
2.53711173E+001	-9.89469740E+001	
2.53918306E+001	-9.75657608E+001	
2.54125439E+001	-9.93327952E+001	
2.54332573E+001	-9.94935854E+001	
2.54539706E+001	-9.81441884E+001	
2.54746839E+001	-9.86939702E+001	
2.54953972E+001	-9.82430942E+001	
2.55161105E+001	-9.88676690E+001	
2.55368238E+001	-9.89303184E+001	
2.55575371E+001	-9.83182435E+001	
2.55782504E+001	-9.95345728E+001	
2.55989637E+001	-9.94017482E+001	
2.56196770E+001	-9.97579067E+001	
2.56403903E+001	-9.84688472E+001	
2.56611036E+001	-9.94735325E+001	
2.56818169E+001	-9.97306113E+001	
2.57025302E+001	-9.81525091E+001	
2.57232435E+001	-9.84625491E+001	
2.57439568E+001	-9.92061493E+001	
2.57646701E+001	-9.82603860E+001	
2.57853834E+001	-1.00607411E+002	
2.58060967E+001	-9.78863179E+001	
2.58268101E+001	-9.79899971E+001	
2.58475234E+001	-9.82969847E+001	
2.58682367E+001	-9.98320822E+001	
2.58889500E+001	-9.97054385E+001	
2.59096633E+001	-9.98470490E+001	
2.59303766E+001	-9.97001277E+001	
2.59510899E+001	-9.94414903E+001	
2.59718032E+001	-9.88238522E+001	
2.59925165E+001	-9.80306232E+001	
2.60132298E+001	-9.84651534E+001	
2.60339431E+001	-9.83689219E+001	
2.60546564E+001	-9.78413927E+001	
2.60753697E+001	-9.96350751E+001	
2.60960830E+001	-9.95719125E+001	
2.61167963E+001	-9.79520017E+001	
2.61375096E+001	-9.85989586E+001	
2.61582229E+001	-9.76132681E+001	
2.61789362E+001	-9.79602364E+001	
2.61996495E+001	-9.94251078E+001	
2.62203629E+001	-9.93489789E+001	
2.62410762E+001	-1.00138225E+002	
2.62617895E+001	-9.89387814E+001	
2.62825028E+001	-9.93657025E+001	
2.63032161E+001	-9.97098630E+001	
2.63239294E+001	-9.80581782E+001	
2.63446427E+001	-1.00045423E+002	
2.63653560E+001	-9.74885714E+001	
2.63860693E+001	-9.83116096E+001	
2.64067826E+001	-1.00027453E+002	
2.64274959E+001	-9.93644480E+001	
2.64482092E+001	-9.82349574E+001	
2.64689225E+001	-9.84754524E+001	
2.64896358E+001	-9.69499595E+001	
2.65103491E+001	-1.00688326E+002	
2.65310624E+001	-9.80766237E+001	
2.65517757E+001	-9.81909649E+001	
2.65724890E+001	-9.99263122E+001	
2.65932024E+001	-9.93574486E+001	
2.66139157E+001	-9.80218763E+001	
2.66346290E+001	-9.94072054E+001	
2.66553423E+001	-9.93384177E+001	
2.66760556E+001	-9.81995394E+001	
2.66967689E+001	-9.96211083E+001	
2.67174822E+001	-9.97413162E+001	
2.67381955E+001	-9.84951069E+001	
2.67589088E+001	-9.97912122E+001	
2.67796221E+001	-9.93142893E+001	
2.68003354E+001	-9.92092355E+001	
2.68210487E+001	-9.67143484E+001	
2.68417620E+001	-9.92674021E+001	
2.68624753E+001	-1.00109162E+002	
2.68831886E+001	-9.79804014E+001	
2.69039019E+001	-9.78866012E+001	
2.69246152E+001	-9.90065073E+001	
2.69453285E+001	-9.75031122E+001	
2.69660418E+001	-9.76183355E+001	
2.69867552E+001	-9.87313450E+001	
2.70074685E+001	-1.01483919E+002	
2.70281818E+001	-9.91169491E+001	
2.70488951E+001	-9.85943178E+001	
2.70696084E+001	-9.96208333E+001	
2.70903217E+001	-9.89872814E+001	
2.71110350E+001	-9.89510563E+001	
2.71317483E+001	-9.93606087E+001	
2.71524616E+001	-9.83747036E+001	
2.71731749E+001	-9.69495488E+001	
2.71938882E+001	-9.77832986E+001	
2.72146015E+001	-9.96782052E+001	
2.72353148E+001	-9.85121097E+001	
2.72560281E+001	-9.76803719E+001	
2.72767414E+001	-9.83055839E+001	
2.72974547E+001	-9.88541512E+001	
2.73181680E+001	-9.93567700E+001	
2.73388813E+001	-9.79457432E+001	
2.73595946E+001	-9.95342424E+001	
2.73803080E+001	-9.86606582E+001	
2.74010213E+001	-9.95687402E+001	
2.74217346E+001	-9.92023011E+001	
2.74424479E+001	-9.70308583E+001	
2.74631612E+001	-9.87545531E+001	
2.74838745E+001	-9.83920564E+001	
2.75045878E+001	-9.73282499E+001	
2.75253011E+001	-9.82593473E+001	
2.75460144E+001	-9.98141430E+001	
2.75667277E+001	-9.92093778E+001	
2.75874410E+001	-9.94439141E+001	
2.76081543E+001	-9.90720145E+001	
2.76288676E+001	-9.92643365E+001	
2.76495809E+001	-9.81319948E+001	
2.76702942E+001	-9.90934012E+001	
2.76910075E+001	-9.84870680E+001	
2.77117208E+001	-9.88111290E+001	
2.77324341E+001	-1.00365839E+002	
2.77531474E+001	-9.91355683E+001	
2.77738608E+001	-9.96403326E+001	
2.77945741E+001	-9.88486666E+001	
2.78152874E+001	-9.81178764E+001	
2.78360007E+001	-9.80649511E+001	
2.78567140E+001	-9.91232720E+001	
2.78774273E+001	-9.81404326E+001	
2.78981406E+001	-9.92510598E+001	
2.79188539E+001	-1.00069507E+002	
2.79395672E+001	-9.77214912E+001	
2.79602805E+001	-9.81584625E+001	
2.79809938E+001	-9.91120103E+001	
2.80017071E+001	-9.81355870E+001	
2.80224204E+001	-9.96901660E+001	
2.80431337E+001	-9.88814643E+001	
2.80638470E+001	-9.87560375E+001	
2.80845603E+001	-9.85164013E+001	
2.81052736E+001	-9.92649434E+001	
2.81259869E+001	-9.93067104E+001	
2.81467002E+001	-9.78408525E+001	
2.81674136E+001	-9.94044401E+001	
2.81881269E+001	-9.88625250E+001	
2.82088402E+001	-9.95047027E+001	
2.82295535E+001	-9.79111746E+001	
2.82502668E+001	-9.99667643E+001	
2.82709801E+001	-9.86596964E+001	
2.82916934E+001	-9.74883232E+001	
2.83124067E+001	-9.79978590E+001	
2.83331200E+001	-9.93164412E+001	
2.83538333E+001	-9.89870627E+001	
2.83745466E+001	-9.72439938E+001	
2.83952599E+001	-9.82935118E+001	
2.84159732E+001	-9.90823227E+001	
2.84366865E+001	-9.96512173E+001	
2.84573998E+001	-9.86199701E+001	
2.84781131E+001	-9.88513689E+001	
2.84988264E+001	-9.90972381E+001	
2.85195397E+001	-9.84406939E+001	
2.85402531E+001	-9.92610858E+001	
2.85609664E+001	-9.95594607E+001	
2.85816797E+001	-9.92361386E+001	
2.86023930E+001	-9.78868287E+001	
2.86231063E+001	-9.95511816E+001	
2.86438196E+001	-9.96360600E+001	
2.86645329E+001	-9.84279931E+001	
2.86852462E+001	-9.86961380E+001	
2.87059595E+001	-1.00279460E+002	
2.87266728E+001	-9.90804813E+001	
2.87473861E+001	-9.84814079E+001	
2.87680994E+001	-9.85964817E+001	
2.87888127E+001	-9.85140391E+001	
2.88095260E+001	-9.82365681E+001	
2.88302393E+001	-9.99558356E+001	
2.88509526E+001	-9.97557541E+001	
2.88716659E+001	-9.88899044E+001	
2.88923792E+001	-9.84269862E+001	
2.89130925E+001	-9.90064578E+001	
2.89338059E+001	-9.91363586E+001	
2.89545192E+001	-9.85026367E+001	
2.89752325E+001	-9.99922499E+001	
2.89959458E+001	-9.85989624E+001	
2.90166591E+001	-9.96486384E+001	
2.90373724E+001	-9.87232113E+001	
2.90580857E+001	-9.82853236E+001	
2.90787990E+001	-9.87032996E+001	
2.90995123E+001	-9.86392754E+001	
2.91202256E+001	-9.97793637E+001	
2.91409389E+001	-9.85354235E+001	
2.91616522E+001	-9.95390832E+001	
2.91823655E+001	-9.85513266E+001	
2.92030788E+001	-9.82489989E+001	
2.92237921E+001	-9.72432834E+001	
2.92445054E+001	-9.83310509E+001	
2.92652187E+001	-9.94366144E+001	
2.92859320E+001	-9.81861270E+001	
2.93066453E+001	-9.86688387E+001	
2.93273587E+001	-9.91690608E+001	
2.93480720E+001	-9.86716684E+001	
2.93687853E+001	-9.98727487E+001	
2.93894986E+001	-9.77727667E+001	
2.94102119E+001	-9.96199586E+001	
2.94309252E+001	-9.87940686E+001	
2.94516385E+001	-9.84000643E+001	
2.94723518E+001	-9.98067609E+001	
2.94930651E+001	-9.80935065E+001	
2.95137784E+001	-9.92547542E+001	
2.95344917E+001	-9.89815305E+001	
2.95552050E+001	-9.97417388E+001	
2.95759183E+001	-9.91334803E+001	
2.95966316E+001	-9.84923483E+001	
2.96173449E+001	-9.88627742E+001	
2.96380582E+001	-9.79560201E+001	
2.96587715E+001	-9.85714482E+001	
2.96794848E+001	-9.77745500E+001	
2.97001981E+001	-9.93052614E+001	
2.97209115E+001	-9.81566374E+001	
2.97416248E+001	-9.86088107E+001	
2.97623381E+001	-1.00690369E+002	
2.97830514E+001	-9.83747046E+001	
2.98037647E+001	-9.78028522E+001	
2.98244780E+001	-9.87922997E+001	
2.98451913E+001	-9.89982214E+001	
2.98659046E+001	-9.91820936E+001	
2.98866179E+001	-9.92676862E+001	
2.99073312E+001	-9.84891127E+001	
2.99280445E+001	-9.93502518E+001	
2.99487578E+001	-9.87582488E+001	
2.99694711E+001	-9.92762660E+001	
2.99901844E+001	-9.99464026E+001	
3.00108977E+001	-9.85276390E+001	
3.00316110E+001	-9.95823459E+001	
3.00523243E+001	-9.86897593E+001	
3.00730376E+001	-9.77822912E+001	
3.00937509E+001	-9.95692280E+001	
3.01144643E+001	-9.93681500E+001	
3.01351776E+001	-9.78560075E+001	
3.01558909E+001	-1.00805295E+002	
3.01766042E+001	-1.01144009E+002	
3.01973175E+001	-9.88117566E+001	
3.02180308E+001	-9.86501428E+001	
3.02387441E+001	-9.95119787E+001	
3.02594574E+001	-9.87872453E+001	
3.02801707E+001	-9.78658305E+001	
3.03008840E+001	-1.00152316E+002	
3.03215973E+001	-9.78263670E+001	
3.03423106E+001	-9.97716981E+001	
3.03630239E+001	-9.77748030E+001	
3.03837372E+001	-9.92222648E+001	
3.04044505E+001	-9.91954378E+001	
3.04251638E+001	-9.93278657E+001	
3.04458771E+001	-1.00083786E+002	
3.04665904E+001	-9.94472975E+001	
3.04873038E+001	-9.76024794E+001	
3.05080171E+001	-9.91759553E+001	
3.05287304E+001	-9.77671510E+001	
3.05494437E+001	-9.92758911E+001	
3.05701570E+001	-9.94157785E+001	
3.05908703E+001	-9.80994905E+001	
3.06115836E+001	-9.79818412E+001	
3.06322969E+001	-9.94838043E+001	
3.06530102E+001	-9.84496957E+001	
3.06737235E+001	-9.83424808E+001	
3.06944368E+001	-9.76105990E+001	
3.07151501E+001	-9.77519959E+001	
3.07358634E+001	-9.93870755E+001	
3.07565767E+001	-9.92596954E+001	
3.07772900E+001	-9.93778972E+001	
3.07980033E+001	-9.90266462E+001	
3.08187166E+001	-9.83968037E+001	
3.08394299E+001	-9.88729044E+001	
3.08601432E+001	-9.86161280E+001	
3.08808566E+001	-1.00070508E+002	
3.09015699E+001	-9.83739074E+001	
3.09222832E+001	-9.92816483E+001	
3.09429965E+001	-9.84968456E+001	
3.09637098E+001	-9.85871631E+001	
3.09844231E+001	-9.87168587E+001	
3.10051364E+001	-9.77347513E+001	
3.10258497E+001	-9.82015332E+001	
3.10465630E+001	-9.94064730E+001	
3.10672763E+001	-9.81974246E+001	
3.10879896E+001	-9.94827006E+001	
3.11087029E+001	-9.79971572E+001	
3.11294162E+001	-9.87640386E+001	
3.11501295E+001	-9.88306136E+001	
3.11708428E+001	-9.83558134E+001	
3.11915561E+001	-9.83947561E+001	
3.12122694E+001	-9.88398155E+001	
3.12329827E+001	-9.89199332E+001	
3.12536960E+001	-9.95570480E+001	
3.12744094E+001	-9.92114614E+001	
3.12951227E+001	-9.75745830E+001	
3.13158360E+001	-9.95382244E+001	
3.13365493E+001	-9.82995643E+001	
3.13572626E+001	-9.87378842E+001	
3.13779759E+001	-9.87755629E+001	
3.13986892E+001	-9.97096375E+001	
3.14194025E+001	-9.81836916E+001	
3.14401158E+001	-9.83149271E+001	
3.14608291E+001	-9.88421050E+001	
3.14815424E+001	-9.84409259E+001	
3.15022557E+001	-9.82585480E+001	
3.15229690E+001	-9.99881396E+001	
3.15436823E+001	-9.90517777E+001	
3.15643956E+001	-9.87989788E+001	
3.15851089E+001	-9.75990214E+001	
3.16058222E+001	-9.87846031E+001	
3.16265355E+001	-1.00137406E+002	
3.16472488E+001	-9.88694771E+001	
3.16679622E+001	-9.93480148E+001	
3.16886755E+001	-9.72860086E+001	
3.17093888E+001	-9.92534986E+001	
3.17301021E+001	-9.93831261E+001	
3.17508154E+001	-9.90622036E+001	
3.17715287E+001	-9.91273001E+001	
3.17922420E+001	-9.85956916E+001	
3.18129553E+001	-9.92007069E+001	
3.18336686E+001	-1.00048560E+002	
3.18543819E+001	-9.87709051E+001	
3.18750952E+001	-9.82030342E+001	
3.18958085E+001	-9.80061517E+001	
3.19165218E+001	-1.01431414E+002	
3.19372351E+001	-9.86919440E+001	
3.19579484E+001	-9.90371280E+001	
3.19786617E+001	-9.92186734E+001	
3.19993750E+001	-9.96596501E+001	
3.20200883E+001	-9.92772430E+001	
3.20408016E+001	-9.84306970E+001	
3.20615150E+001	-9.87496520E+001	
3.20822283E+001	-9.98574764E+001	
3.21029416E+001	-9.96541870E+001	
3.21236549E+001	-9.89724961E+001	
3.21443682E+001	-9.80916258E+001	
3.21650815E+001	-9.96607528E+001	
3.21857948E+001	-9.91663297E+001	
3.22065081E+001	-9.91693876E+001	
3.22272214E+001	-9.87763500E+001	
3.22479347E+001	-9.84096547E+001	
3.22686480E+001	-9.84313522E+001	
3.22893613E+001	-9.81417058E+001	
3.23100746E+001	-9.89029813E+001	
3.23307879E+001	-9.83743123E+001	
3.23515012E+001	-9.96554120E+001	
3.23722145E+001	-9.78798297E+001	
3.23929278E+001	-9.62262022E+001	
3.24136411E+001	-9.88166552E+001	
3.24343545E+001	-9.91931233E+001	
3.24550678E+001	-9.89922098E+001	
3.24757811E+001	-9.91150982E+001	
3.24964944E+001	-9.95409916E+001	
3.25172077E+001	-9.85080522E+001	
3.25379210E+001	-9.74256073E+001	
3.25586343E+001	-9.88289040E+001	
3.25793476E+001	-9.88821038E+001	
3.26000609E+001	-1.00108350E+002	
3.26207742E+001	-9.90941498E+001	
3.26414875E+001	-9.85083094E+001	
3.26622008E+001	-1.01153070E+002	
3.26829141E+001	-9.92835194E+001	
3.27036274E+001	-1.00889802E+002	
3.27243407E+001	-9.92417026E+001	
3.27450540E+001	-9.93592899E+001	
3.27657673E+001	-9.94755123E+001	
3.27864806E+001	-9.77737419E+001	
3.28071939E+001	-9.86021070E+001	
3.28279073E+001	-9.89913512E+001	
3.28486206E+001	-9.71328984E+001	
3.28693339E+001	-9.87215363E+001	
3.28900472E+001	-9.78835356E+001	
3.29107605E+001	-9.87766998E+001	
3.29314738E+001	-1.00016488E+002	
3.29521871E+001	-9.88976356E+001	
3.29729004E+001	-9.90254630E+001	
3.29936137E+001	-9.95256483E+001	
3.30143270E+001	-9.91905709E+001	
3.30350403E+001	-9.99453820E+001	
3.30557536E+001	-1.00047511E+002	
3.30764669E+001	-9.82960003E+001	
3.30971802E+001	-9.87213692E+001	
3.31178935E+001	-9.99705678E+001	
3.31386068E+001	-9.90662251E+001	
3.31593201E+001	-9.94121942E+001	
3.31800334E+001	-9.88565788E+001	
3.32007467E+001	-9.86673418E+001	
3.32214601E+001	-1.00149271E+002	
3.32421734E+001	-9.74227918E+001	
3.32628867E+001	-9.99957249E+001	
3.32836000E+001	-9.90846852E+001	
3.33043133E+001	-9.92270408E+001	
3.33250266E+001	-9.95141818E+001	
3.33457399E+001	-9.82938754E+001	
3.33664532E+001	-9.84386695E+001	
3.33871665E+001	-9.87104334E+001	
3.34078798E+001	-1.00101383E+002	
3.34285931E+001	-9.77854660E+001	
3.34493064E+001	-9.93571419E+001	
3.34700197E+001	-9.89086810E+001	
3.34907330E+001	-9.78412212E+001	
3.35114463E+001	-9.93092473E+001	
3.35321596E+001	-9.87226413E+001	
3.35528729E+001	-9.79639577E+001	
3.35735862E+001	-9.83062484E+001	
3.35942995E+001	-9.82120932E+001	
3.36150129E+001	-9.89085679E+001	
3.36357262E+001	-9.82396552E+001	
3.36564395E+001	-9.97206925E+001	
3.36771528E+001	-9.77401166E+001	
3.36978661E+001	-9.86406126E+001	
3.37185794E+001	-9.78223865E+001	
3.37392927E+001	-9.95729046E+001	
3.37600060E+001	-9.87462430E+001	
3.37807193E+001	-9.90592232E+001	
3.38014326E+001	-9.79423394E+001	
3.38221459E+001	-9.93178852E+001	
3.38428592E+001	-9.96168810E+001	
3.38635725E+001	-9.83599288E+001	
3.38842858E+001	-9.81489258E+001	
3.39049991E+001	-9.90784200E+001	
3.39257124E+001	-9.93983573E+001	
3.39464257E+001	-9.93467527E+001	
3.39671390E+001	-9.87810137E+001	
3.39878523E+001	-9.64252813E+001	
3.40085657E+001	-9.90049825E+001	
3.40292790E+001	-9.92185116E+001	
3.40499923E+001	-9.93361151E+001	
3.40707056E+001	-9.85958421E+001	
3.40914189E+001	-9.87615104E+001	
3.41121322E+001	-9.73132569E+001	
3.41328455E+001	-9.94008632E+001	
3.41535588E+001	-9.74216538E+001	
3.41742721E+001	-9.82475256E+001	
3.41949854E+001	-9.90699746E+001	
3.42156987E+001	-9.97921262E+001	
3.42364120E+001	-9.79647440E+001	
3.42571253E+001	-9.95902864E+001	
3.42778386E+001	-9.86705893E+001	
3.42985519E+001	-9.99846544E+001	
3.43192652E+001	-9.80645881E+001	
3.43399785E+001	-9.84422858E+001	
3.43606918E+001	-9.86858962E+001	
3.43814052E+001	-9.78099022E+001	
3.44021185E+001	-9.92194592E+001	
3.44228318E+001	-9.84462777E+001	
3.44435451E+001	-9.92160076E+001	
3.44642584E+001	-9.71437470E+001	
3.44849717E+001	-9.86145590E+001	
3.45056850E+001	-9.94675920E+001	
3.45263983E+001	-9.98651956E+001	
3.45471116E+001	-9.94807091E+001	
3.45678249E+001	-9.82748131E+001	
3.45885382E+001	-9.81237246E+001	
3.46092515E+001	-9.87539249E+001	
3.46299648E+001	-9.84618767E+001	
3.46506781E+001	-9.84428103E+001	
3.46713914E+001	-9.92162484E+001	
3.46921047E+001	-9.93990260E+001	
3.47128180E+001	-9.91787423E+001	
3.47335313E+001	-9.81596115E+001	
3.47542446E+001	-9.90419806E+001	
3.47749580E+001	-9.99325192E+001	
3.47956713E+001	-9.92980766E+001	
3.48163846E+001	-9.97566087E+001	
3.48370979E+001	-9.90252348E+001	
3.48578112E+001	-9.96771631E+001	
3.48785245E+001	-9.93048168E+001	
3.48992378E+001	-9.88362628E+001	
3.49199511E+001	-9.94604086E+001	
3.49406644E+001	-1.00747152E+002	
3.49613777E+001	-9.86239597E+001	
3.49820910E+001	-9.99857921E+001	
3.50028043E+001	-9.82682820E+001	
3.50235176E+001	-9.88941306E+001	
3.50442309E+001	-9.95991615E+001	
3.50649442E+001	-1.00574342E+002	
3.50856575E+001	-9.82723062E+001	
3.51063708E+001	-9.78533102E+001	
3.51270841E+001	-9.86973164E+001	
3.51477974E+001	-9.87011605E+001	
3.51685108E+001	-9.86117951E+001	
3.51892241E+001	-9.86059480E+001	
3.52099374E+001	-1.00175947E+002	
3.52306507E+001	-9.96372874E+001	
3.52513640E+001	-9.81742375E+001	
3.52720773E+001	-9.75770967E+001	
3.52927906E+001	-9.77302764E+001	
3.53135039E+001	-9.96608135E+001	
3.53342172E+001	-9.84319702E+001	
3.53549305E+001	-9.89633293E+001	
3.53756438E+001	-9.81073032E+001	
3.53963571E+001	-9.84076840E+001	
3.54170704E+001	-9.93937468E+001	
3.54377837E+001	-9.86377694E+001	
3.54584970E+001	-9.77118755E+001	
3.54792103E+001	-9.91160157E+001	
3.54999236E+001	-9.92893638E+001	
3.55206369E+001	-9.97564551E+001	
3.55413502E+001	-1.00562670E+002	
3.55620636E+001	-9.84945993E+001	
3.55827769E+001	-1.00058470E+002	
3.56034902E+001	-9.89672833E+001	
3.56242035E+001	-9.86555075E+001	
3.56449168E+001	-9.94074109E+001	
3.56656301E+001	-9.89363749E+001	
3.56863434E+001	-9.93254839E+001	
3.57070567E+001	-9.94078242E+001	
3.57277700E+001	-9.87198894E+001	
3.57484833E+001	-9.86208592E+001	
3.57691966E+001	-9.84311545E+001	
3.57899099E+001	-9.86324398E+001	
3.58106232E+001	-9.83726504E+001	
3.58313365E+001	-9.86666312E+001	
3.58520498E+001	-9.85068862E+001	
3.58727631E+001	-9.92888114E+001	
3.58934764E+001	-1.00316224E+002	
3.59141897E+001	-9.88276068E+001	
3.59349030E+001	-9.92137367E+001	
3.59556164E+001	-9.92881622E+001	
3.59763297E+001	-9.85672334E+001	
3.59970430E+001	-9.82775932E+001	
3.60177563E+001	-9.95424696E+001	
3.60384696E+001	-9.83184954E+001	
3.60591829E+001	-9.93547966E+001	
3.60798962E+001	-9.89661239E+001	
3.61006095E+001	-1.00014184E+002	
3.61213228E+001	-1.00137350E+002	
3.61420361E+001	-9.91587777E+001	
3.61627494E+001	-9.78217983E+001	
3.61834627E+001	-9.88928413E+001	
3.62041760E+001	-9.94235834E+001	
3.62248893E+001	-1.00106599E+002	
3.62456026E+001	-9.85484642E+001	
3.62663159E+001	-1.00619683E+002	
3.62870292E+001	-9.86772695E+001	
3.63077425E+001	-9.93503183E+001	
3.63284559E+001	-9.76037011E+001	
3.63491692E+001	-1.00038137E+002	
3.63698825E+001	-9.72810134E+001	
3.63905958E+001	-9.87568783E+001	
3.64113091E+001	-9.97510569E+001	
3.64320224E+001	-9.93926862E+001	
3.64527357E+001	-9.79025434E+001	
3.64734490E+001	-9.94892411E+001	
3.64941623E+001	-9.80379382E+001	
3.65148756E+001	-9.94708869E+001	
3.65355889E+001	-9.82980856E+001	
3.65563022E+001	-9.86451619E+001	
3.65770155E+001	-1.00553103E+002	
3.65977288E+001	-9.86566061E+001	
3.66184421E+001	-9.98048039E+001	
3.66391554E+001	-9.95337344E+001	
3.66598687E+001	-9.88615665E+001	
3.66805820E+001	-9.90226555E+001	
3.67012953E+001	-9.92737875E+001	
3.67220087E+001	-9.95837475E+001	
3.67427220E+001	-9.87326695E+001	
3.67634353E+001	-9.76476004E+001	
3.67841486E+001	-9.90390723E+001	
3.68048619E+001	-9.86883594E+001	
3.68255752E+001	-9.95644551E+001	
3.68462885E+001	-9.87087952E+001	
3.68670018E+001	-1.00401378E+002	
3.68877151E+001	-9.85838692E+001	
3.69084284E+001	-9.78226949E+001	
3.69291417E+001	-9.82739975E+001	
3.69498550E+001	-9.93893508E+001	
3.69705683E+001	-9.92491947E+001	
3.69912816E+001	-9.85794976E+001	
3.70119949E+001	-9.81180957E+001	
3.70327082E+001	-1.00469094E+002	
3.70534215E+001	-9.90918919E+001	
3.70741348E+001	-9.87902597E+001	
3.70948481E+001	-9.79235031E+001	
3.71155615E+001	-9.95701025E+001	
3.71362748E+001	-1.00099345E+002	
3.71569881E+001	-9.90642749E+001	
3.71777014E+001	-9.87144081E+001	
3.71984147E+001	-9.98044388E+001	
3.72191280E+001	-1.00175531E+002	
3.72398413E+001	-9.90491813E+001	
3.72605546E+001	-9.91958611E+001	
3.72812679E+001	-9.81136513E+001	
3.73019812E+001	-9.80806549E+001	
3.73226945E+001	-9.91689516E+001	
3.73434078E+001	-9.84188631E+001	
3.73641211E+001	-9.91866627E+001	
3.73848344E+001	-9.96942666E+001	
3.74055477E+001	-9.89509033E+001	
3.74262610E+001	-9.89016506E+001	
3.74469743E+001	-9.88035021E+001	
3.74676876E+001	-9.99748688E+001	
3.74884009E+001	-9.97913227E+001	
3.75091143E+001	-9.93219084E+001	
3.75298276E+001	-9.90382531E+001	
3.75505409E+001	-9.83760461E+001	
3.75712542E+001	-9.82063322E+001	
3.75919675E+001	-9.99495569E+001	
3.76126808E+001	-9.76974514E+001	
3.76333941E+001	-9.93165517E+001	
3.76541074E+001	-9.85837022E+001	
3.76748207E+001	-9.80699466E+001	
3.76955340E+001	-9.81084955E+001	
3.77162473E+001	-9.84935209E+001	
3.77369606E+001	-9.87189236E+001	
3.77576739E+001	-9.90217461E+001	
3.77783872E+001	-9.87250659E+001	
3.77991005E+001	-9.91999185E+001	
3.78198138E+001	-9.81336589E+001	
3.78405271E+001	-9.88494936E+001	
3.78612404E+001	-9.86069880E+001	
3.78819537E+001	-9.86660279E+001	
3.79026671E+001	-9.85653278E+001	
3.79233804E+001	-9.97120872E+001	
3.79440937E+001	-9.93713187E+001	
3.79648070E+001	-9.83863304E+001	
3.79855203E+001	-9.84136308E+001	
3.80062336E+001	-9.85366393E+001	
3.80269469E+001	-9.71551854E+001	
3.80476602E+001	-9.95039751E+001	
3.80683735E+001	-9.85463389E+001	
3.80890868E+001	-9.86078724E+001	
3.81098001E+001	-9.95826819E+001	
3.81305134E+001	-9.92204657E+001	
3.81512267E+001	-9.87588927E+001	
3.81719400E+001	-9.94738915E+001	
