	Time(ms)	S0(mW)	S1	S2	S3	DOP(%)	Average DOP(%)	
2.70000	0.03323	0.76769	-0.57457	-0.28410	99.16382	99.16382
3.50000	0.03333	0.76693	-0.57527	-0.28465	99.16687	99.16687
0.10000	0.03327	0.76751	-0.57454	-0.28459	99.15466	99.15466
0.90000	0.03324	0.76751	-0.57472	-0.28407	99.12415	99.12415
1.70000	0.03327	0.76690	-0.57546	-0.28459	99.16687	99.16687
2.50000	0.03325	0.76724	-0.57439	-0.28544	99.14551	99.14551
3.30000	0.03329	0.76562	-0.57656	-0.28535	99.16687	99.16687
4.10000	0.03330	0.76592	-0.57616	-0.28574	99.12720	99.12720
0.70000	0.03335	0.76568	-0.57653	-0.28553	99.12720	99.12720
1.50000	0.03333	0.76522	-0.57717	-0.28538	99.14856	99.14856
2.30000	0.03335	0.76485	-0.57775	-0.28504	99.14856	99.14856
3.10000	0.03344	0.76519	-0.57695	-0.28587	99.13940	99.13940
3.90000	0.03333	0.76577	-0.57631	-0.28544	99.16687	99.16687
0.50000	0.03349	0.76489	-0.57753	-0.28541	99.16077	99.16077
1.30000	0.03340	0.76446	-0.57811	-0.28553	99.16992	99.16992
2.10000	0.03346	0.76577	-0.57628	-0.28562	99.15161	99.15161
2.90000	0.03333	0.76501	-0.57732	-0.28565	99.16687	99.16687
3.70000	0.03349	0.76461	-0.57778	-0.28578	99.13330	99.13330
0.30000	0.03344	0.76516	-0.57717	-0.28571	99.12109	99.12109
1.10000	0.03351	0.76693	-0.57555	-0.28428	99.11194	99.11194
1.90000	0.03350	0.76693	-0.57521	-0.28480	99.14246	99.14246
2.70000	0.03348	0.76751	-0.57469	-0.28425	99.14246	99.14246
3.50000	0.03350	0.76690	-0.57570	-0.28382	99.17297	99.17297
0.10000	0.03355	0.76836	-0.57393	-0.28349	99.11499	99.11499
0.90000	0.03350	0.76751	-0.57530	-0.28312	99.16077	99.16077
1.70000	0.03348	0.76736	-0.57472	-0.28452	99.13025	99.13025
2.50000	0.03357	0.76763	-0.57439	-0.28437	99.15466	99.15466
3.30000	0.03350	0.76717	-0.57509	-0.28428	99.14246	99.14246
4.10000	0.03355	0.76720	-0.57509	-0.28440	99.13330	99.13330
0.70000	0.03357	0.76522	-0.57726	-0.28532	99.12415	99.12415
1.50000	0.03357	0.76537	-0.57729	-0.28474	99.12415	99.12415
2.30000	0.03350	0.76644	-0.57567	-0.28520	99.15161	99.15161
3.10000	0.03352	0.76769	-0.57454	-0.28407	99.09363	99.09363
3.90000	0.03347	0.76876	-0.57360	-0.28291	99.12109	99.12109
0.50000	0.03353	0.76827	-0.57460	-0.28214	99.13330	99.13330
1.30000	0.03362	0.76888	-0.57329	-0.28327	99.12415	99.12415
2.10000	0.03353	0.76928	-0.57302	-0.28272	99.15161	99.15161
2.90000	0.03357	0.76928	-0.57320	-0.28254	99.13330	99.13330
3.70000	0.03360	0.76812	-0.57393	-0.28401	99.12415	99.12415
0.30000	0.03362	0.76736	-0.57482	-0.28459	99.12415	99.12415
1.10000	0.03359	0.76696	-0.57549	-0.28410	99.12415	99.12415
1.90000	0.03367	0.76763	-0.57445	-0.28431	99.14551	99.14551
2.70000	0.03364	0.76751	-0.57442	-0.28468	99.10583	99.10583
3.50000	0.03361	0.76870	-0.57283	-0.28477	99.11499	99.11499
0.10000	0.03372	0.76971	-0.57192	-0.28407	99.09973	99.09973
0.90000	0.03362	0.76836	-0.57332	-0.28468	99.15466	99.15466
1.70000	0.03368	0.76931	-0.57237	-0.28410	99.11804	99.11804
2.50000	0.03369	0.76946	-0.57170	-0.28489	99.12720	99.12720
3.30000	0.03371	0.76937	-0.57201	-0.28455	99.10889	99.10889
4.10000	0.03367	0.76830	-0.57360	-0.28434	99.13635	99.13635
0.70000	0.03375	0.76913	-0.57265	-0.28425	99.08142	99.08142
1.50000	0.03374	0.76760	-0.57369	-0.28596	99.12720	99.12720
2.30000	0.03370	0.76821	-0.57360	-0.28471	99.11804	99.11804
3.10000	0.03375	0.76742	-0.57414	-0.28547	99.14856	99.14856
3.90000	0.03373	0.76785	-0.57396	-0.28498	99.10889	99.10889
0.50000	0.03374	0.76904	-0.57231	-0.28526	99.09973	99.09973
1.30000	0.03375	0.76916	-0.57241	-0.28440	99.13025	99.13025
2.10000	0.03378	0.76919	-0.57222	-0.28480	99.09973	99.09973
2.90000	0.03367	0.76968	-0.57198	-0.28413	99.11804	99.11804
3.70000	0.03378	0.76833	-0.57314	-0.28498	99.09058	99.09058
0.30000	0.03369	0.76891	-0.57271	-0.28437	99.09668	99.09668
1.10000	0.03371	0.76901	-0.57256	-0.28443	99.11804	99.11804
1.90000	0.03374	0.76980	-0.57207	-0.28349	99.10889	99.10889
2.70000	0.03373	0.76852	-0.57320	-0.28452	99.14856	99.14856
3.50000	0.03372	0.76836	-0.57375	-0.28376	99.12720	99.12720
0.10000	0.03372	0.76785	-0.57390	-0.28471	99.10889	99.10889
0.90000	0.03379	0.76791	-0.57399	-0.28431	99.14856	99.14856
1.70000	0.03377	0.76669	-0.57555	-0.28477	99.12109	99.12109
2.50000	0.03376	0.76760	-0.57454	-0.28449	99.10889	99.10889
3.30000	0.03384	0.76870	-0.57332	-0.28367	99.09363	99.09363
4.10000	0.03375	0.76699	-0.57543	-0.28425	99.13940	99.13940
0.70000	0.03386	0.76742	-0.57457	-0.28480	99.08142	99.08142
1.50000	0.03382	0.76760	-0.57448	-0.28434	99.09058	99.09058
2.30000	0.03384	0.76736	-0.57460	-0.28474	99.11194	99.11194
